DISTANCE;ALTITUDE;DYN_PRESS;SHIP:VELOCITY:SURFACE:MAG;PITCH;g_LOSS
41262.5931712319;33607.8225853014;0.0267507351608533;1353.44518749476;21.5576385269748;3.60455721043751
41308.8730442408;33631.1200965531;0.0267074618713995;1354.08584290086;21.5455191197587;3.60262723648562
41332.0216597774;33642.7705580975;0.0266642314732972;1354.4063321826;21.5395142283232;3.6016709184357
41355.1760557844;33654.4221585803;0.0265779712646833;1354.72692906399;21.53353403864;3.60071849498322
41401.5022233036;33677.728779719;0.0265349288731487;1355.36844544313;21.5216892790968;3.59883194626861
41424.6739912213;33689.3838025245;0.0264919555236013;1355.68936459185;21.5158280694517;3.59789835776279
41447.8515482944;33701.0399681475;0.0264061978122901;1356.01039113358;21.5099792291391;3.59696670194395
41494.2240511796;33724.3557324795;0.0263634128988865;1356.65276587818;21.4984154707898;3.59512461234627
41517.4189965313;33736.0153332138;0.0263206882097664;1356.97411397921;21.4926755142582;3.59421019137183
41540.6197364595;33747.6760810595;0.0262354238035369;1357.29556904273;21.4869723690486;3.59330159900917
41587.0386180406;33771.0010223935;0.0261928929009669;1357.93880017814;21.4756282961821;3.59149422059823
41610.2567655068;33782.6652179906;0.0261504256277128;1358.26057609861;21.4700067013898;3.59059851576051
41633.4807097286;33794.3305643144;0.0260656598575359;1358.58245897668;21.4644091298384;3.58970660427064
41679.946012637;33817.6647076872;0.0260233609229039;1359.22654521256;21.4528387945166;3.58786288994078
41703.1873770903;33829.333508799;0.0259811447517872;1359.54874893221;21.4466658707223;3.58687918460181
41726.4345435579;33841.0034651248;0.0258968877220236;1359.8710597145;21.4403908691039;3.58587916966303
41772.946312888;33864.3468481934;0.025854838750018;1360.51600240774;21.4278083105822;3.58387382203719
41796.2109151823;33876.0202770241;0.0258128585763346;1360.83863423597;21.4215414783057;3.58287497998129
41819.4813340766;33887.6948654717;0.0257291051332254;1361.16137292897;21.4153135331353;3.58188229350048
41866.0396142064;33911.0475251906;0.0256873103302333;1361.80717073102;21.4029420948434;3.57991025602417
41889.3274842455;33922.725598547;0.0256455814977899;1362.13022965392;21.3968063907445;3.57893214788524
41912.6211728119;33934.4048353991;0.0255623038591809;1362.45339514122;21.3907087549259;3.57796006764571
41959.226016794;33957.7668044409;0.0255207613597924;1363.10004556589;21.3786512859772;3.57603775627887
41982.5371715717;33969.4495385304;0.025479286197454;1363.42353035718;21.3726672852128;3.57508367364326
42005.8541561081;33981.1334402718;0.0253965102717578;1364.07081847876;21.3667220360745;3.57413573090678
42052.5056006264;34004.5047512167;0.0253552175268332;1364.39462183929;21.354914797941;3.57225300678748
42075.8400661793;34016.1921623003;0.0253139721199166;1364.71853119153;21.3490624067596;3.57131975703769
42099.1803694888;34027.8807453708;0.0252316891730422;1365.36666788949;21.3432362400923;3.57039065216137
42145.8784661455;34051.2614312896;0.025190637181841;1365.69089511565;21.3316900893697;3.56854926639233
42169.2362619045;34062.9535362696;0.0251496620726617;1366.01522820775;21.3259448136686;3.56763295301101
42192.5999002125;34074.6468172912;0.0250678574889609;1366.66421170329;21.32022275241;3.56672030644354
42239.3446874371;34098.0369121905;0.0250270580630324;1366.98886199518;21.3088949127232;3.56491345505656
42262.7258418226;34109.7337271464;0.0249863163555364;1367.31361793546;21.303285332613;3.56401864525019
42286.1128372525;34121.4317195937;0.0249050248091262;1367.96344672901;21.2976321864733;3.56311685146506
42332.9043559122;34144.8312458858;0.0248644634781071;1368.28851980842;21.2854672825574;3.56117617995218
42356.3088783651;34156.5327831425;0.0248239659124466;1368.61369882283;21.2792406002485;3.56018277295561
42379.7192526994;34168.2355045385;0.0247431512615474;1369.26437398431;21.2729928923882;3.55918596927476
42426.557549188;34191.6445050921;0.0247028378634034;1369.58987011937;21.2605942320038;3.5572076736311
42449.9854705256;34203.3507860838;0.0246625904434525;1369.91547182941;21.2544510911139;3.55622742949877
42473.4192451939;34215.0582554869;0.0245822726622895;1370.56699143576;21.2483340071858;3.55525130258271
42520.304368267;34238.4767638595;0.0245421879535327;1370.89290919525;21.2362130472388;3.55331699408403
42543.7557096411;34250.1878047779;0.0245021850126899;1371.21893223798;21.2302121151177;3.55235928384547
42567.212908809;34261.9000381891;0.0244223477533974;1371.87129368172;21.224244528186;3.55140685664117
42614.1448972517;34285.3280868938;0.0243825259714152;1372.19763200545;21.2124111207215;3.54951813022465
42637.6196794738;34297.0439039697;0.0243427542273227;1372.52407519069;21.206537392368;3.54858057006947
42661.1003330985;34308.7609177456;0.0242634069853409;1373.17727623936;21.200670055166;3.54764399283215
42708.0792250331;34332.1985391461;0.024223821355675;1373.50403407722;21.1890592665926;3.54579050406412
42731.5774747155;34343.9191490021;0.024184311161616;1373.83089665301;21.1833018027693;3.54487135705319
42755.0815970065;34355.6409595723;0.0241054416195024;1374.48493598603;21.1775593115725;3.54395456468353
42802.1074421712;34379.0881877625;0.0240660955807144;1374.81211262943;21.1661598569313;3.54213452903637
42825.6291794197;34390.8136074151;0.0240268185918007;1375.13939377413;21.1605116099908;3.54123267861193
42849.1567842924;34414.2680620833;0.0239484424764891;1375.794269768;21.1548899283486;3.54033503567267
42896.2296316985;34425.9970963639;0.023909343210385;1376.12186418096;21.1436904557059;3.53854665646477
42919.7748732297;34437.7273373099;0.0238702942203719;1376.44956314852;21.1377449775987;3.53759720240633
42943.3259865321;34461.1914464533;0.0237924039645675;1377.10527497931;21.1315949681589;3.53661504594837
42990.4458630961;34472.9253172292;0.0237535530101591;1377.43328778545;21.1191850771962;3.53463306240642
43014.0146283754;34484.6604002581;0.0237147437333607;1377.76140497097;21.1130039969031;3.53364582027492
43037.5892786407;34508.1342069904;0.0236373328804559;1378.41795265428;21.106865628545;3.5326653593938
43084.7562411662;34519.8729329484;0.0235987045970667;1378.74638287528;21.09466091284;3.53071582086018
43108.3485554071;34531.6128751407;0.0235601580988448;1379.07491731677;21.0886074639491;3.52974880469832
43131.9467585991;34555.0964124006;0.0234832181601479;1379.73229867605;21.0825941908248;3.52878816745782
43179.1608448704;34566.8400095543;0.0234448337877493;1380.06114524994;21.0706721508636;3.52688347323571
43202.7767298873;34578.5848269953;0.0234065168857576;1380.39009577435;21.0647626390905;3.52593929859131
43226.398510776;34602.0781270138;0.0233300577660052;1381.04830814234;21.0588910363209;3.52500114359643
43273.6597639944;34613.8266117341;0.0232919208855273;1381.37756981036;21.0472293745659;3.52313775277147
43297.2992442864;34625.5763208313;0.0232538423361456;1381.70693527512;21.0414361718211;3.52221201560804
43320.9446181892;34649.079416598;0.0231778554805257;1382.36597686049;21.0356707883583;3.5212906881362
43368.2530869262;34660.8328054276;0.0231399605645634;1382.69565292989;21.0242159982294;3.51946006875511
43391.9161775588;34672.5874229526;0.0231021113599862;1383.02543238496;21.0185475422422;3.5185541262353
43415.585174607;34696.1003480403;0.0230266093228543;1383.6853016167;21.012878811661;3.51764810538807
43462.9408916133;34707.8586579914;0.0229889554543189;1384.01539128471;21.0016443273025;3.51585242051837
43486.6276194263;34719.6182007734;0.0229513472301028;1384.34558420168;20.9960795906617;3.51496292034058
43510.3202572896;34743.1409848934;0.0228763095260722;1385.00627938682;20.9905460832867;3.51407837915438
43557.7232697721;34754.9042275238;0.0228388930893575;1385.33678187849;20.97908198125;3.51224571737352
